carat,cut,color,clarity,depth,table,price,x,y,z,volume,dimension_ratio,carat_category,Cluster,price_usd,Segment
1.21,Premium,J,VS2,59.9,59.0,8.485083137498004,6.92,6.86,4.13,196.056056,1.6682808716707025,Medium,2,4840.999999999999,Luxury Segment
0.9,Very Good,H,VVS2,59.7,62.0,8.48528964240323,6.2,6.23,3.71,143.30246000000002,1.675202156334232,Medium,2,4842.0,Luxury Segment
1.0,Very Good,H,VS2,63.0,59.0,8.48528964240323,6.43,6.34,4.02,163.88012399999997,1.5883084577114428,Medium,0,4842.0,Premium Segment
1.03,Premium,H,SI1,62.2,60.0,8.485496104672983,6.4,6.43,3.99,164.19648,1.607769423558897,Medium,0,4842.999999999999,Premium Segment
1.03,Good,H,SI1,63.3,57.0,8.485496104672983,6.39,6.41,4.05,165.88759499999998,1.580246913580247,Medium,0,4842.999999999999,Premium Segment
1.01,Ideal,F,SI2,62.7,57.0,8.485496104672983,6.36,6.39,4.0,162.5616,1.59375,Medium,0,4842.999999999999,Premium Segment
1.0,Very Good,G,SI1,62.6,59.0,8.485702524324866,6.29,6.33,3.95,157.272015,1.5974683544303798,Medium,0,4843.999999999997,Premium Segment
0.82,Very Good,G,IF,61.9,57.0,8.485702524324866,5.96,6.0,3.7,132.312,1.6162162162162164,Medium,0,4843.999999999997,Premium Segment
1.0,Good,F,SI1,63.8,57.0,8.485702524324866,6.21,6.29,3.99,155.852991,1.5664160401002505,Medium,0,4843.999999999997,Premium Segment
1.2,Premium,I,VS2,62.3,57.0,8.485702524324866,6.79,6.74,4.22,193.126612,1.6030805687203793,Medium,0,4843.999999999997,Premium Segment
1.2,Ideal,I,VS2,62.6,57.0,8.485702524324866,6.74,6.67,4.2,188.81436,1.5964285714285713,Medium,0,4843.999999999997,Premium Segment
1.05,Good,H,SI1,59.2,60.0,8.48590890137647,6.59,6.62,3.91,170.576878,1.6892583120204605,Medium,2,4844.999999999998,Luxury Segment
1.03,Fair,D,SI1,64.4,61.0,8.48590890137647,6.33,6.25,4.05,160.228125,1.5530864197530865,Medium,0,4844.999999999998,Premium Segment
1.03,Ideal,E,SI2,62.3,56.0,8.48590890137647,6.52,6.44,4.04,169.634752,1.603960396039604,Medium,0,4844.999999999998,Premium Segment
1.03,Premium,E,SI2,61.8,59.0,8.48590890137647,6.47,6.42,3.98,165.318852,1.6193467336683418,Medium,0,4844.999999999998,Premium Segment
0.9,Very Good,F,VS2,62.3,59.0,8.486115235845377,6.1,6.16,3.82,143.54032,1.6047120418848169,Medium,0,4846.000000000005,Premium Segment
0.9,Very Good,D,SI1,60.4,59.0,8.486115235845377,6.21,6.24,3.76,145.701504,1.6555851063829787,Medium,2,4846.000000000005,Luxury Segment
1.04,Ideal,I,SI1,61.2,56.0,8.486115235845377,6.53,6.55,4.0,171.086,1.635,Medium,0,4846.000000000005,Premium Segment
1.01,Very Good,F,SI1,63.5,59.0,8.486115235845377,6.39,6.3,4.03,162.23571,1.574441687344913,Medium,0,4846.000000000005,Premium Segment
0.72,Very Good,E,VVS1,61.2,57.0,8.48632152774915,5.73,5.78,3.53,116.91148200000002,1.6303116147308785,Medium,0,4846.999999999995,Premium Segment
1.2,Good,G,SI2,63.1,57.0,8.48632152774915,6.73,6.77,4.26,194.094546,1.5845070422535212,Medium,0,4846.999999999995,Premium Segment
0.9,Good,H,VVS1,63.8,59.0,8.48632152774915,6.09,6.13,3.9,145.59363,1.5666666666666669,Medium,0,4846.999999999995,Premium Segment
1.11,Very Good,G,SI2,63.2,56.0,8.486527777105353,6.61,6.56,4.16,180.384256,1.5829326923076923,Medium,0,4848.000000000004,Premium Segment
1.03,Very Good,I,SI1,63.0,55.0,8.486527777105353,6.37,6.42,4.03,164.80846200000002,1.5868486352357318,Medium,0,4848.000000000004,Premium Segment
0.91,Very Good,G,VVS2,63.4,58.0,8.48673398393153,6.1,6.14,3.88,145.32151999999996,1.577319587628866,Medium,0,4849.000000000002,Premium Segment
1.09,Very Good,H,SI1,61.7,59.0,8.48673398393153,6.53,6.59,4.05,174.282435,1.6197530864197534,Medium,2,4849.000000000002,Luxury Segment
1.11,Ideal,I,SI1,61.4,60.0,8.48673398393153,6.61,6.65,4.07,178.90295500000005,1.628992628992629,Medium,2,4849.000000000002,Luxury Segment
1.64,Fair,G,I1,64.5,60.0,8.48673398393153,7.44,7.35,4.76,260.29584,1.5535714285714286,Heavy,0,4849.000000000002,Premium Segment
0.31,Premium,G,SI1,60.4,58.0,6.386879319362645,4.42,4.39,2.66,51.614108,1.6560150375939846,Light,3,593.0000000000001,Budget Segment
0.31,Premium,G,SI1,60.7,60.0,6.386879319362645,4.36,4.34,2.64,49.955136,1.6477272727272725,Light,3,593.0000000000001,Budget Segment
0.31,Ideal,D,SI2,61.3,56.0,6.386879319362645,4.41,4.36,2.69,51.722244,1.6301115241635686,Light,1,593.0000000000001,Mid-Range Segment
0.31,Premium,D,SI2,60.1,60.0,6.386879319362645,4.41,4.38,2.64,50.993712,1.664772727272727,Light,3,593.0000000000001,Budget Segment
0.31,Ideal,D,SI2,62.1,57.0,6.386879319362645,4.34,4.32,2.69,50.434272,1.6096654275092936,Light,1,593.0000000000001,Mid-Range Segment
0.31,Good,D,SI2,63.7,55.0,6.386879319362645,4.35,4.32,2.76,51.86591999999999,1.5706521739130437,Light,1,593.0000000000001,Mid-Range Segment
0.31,Very Good,D,SI2,63.1,54.0,6.386879319362645,4.38,4.33,2.75,52.15485,1.5836363636363635,Light,1,593.0000000000001,Mid-Range Segment
0.31,Ideal,D,SI2,62.8,53.0,6.386879319362645,4.37,4.35,2.74,52.08603,1.5912408759124084,Light,1,593.0000000000001,Mid-Range Segment
0.31,Ideal,D,SI2,62.3,56.0,6.386879319362645,4.38,4.35,2.72,51.82416,1.6047794117647058,Light,1,593.0000000000001,Mid-Range Segment
0.31,Ideal,D,SI2,62.5,55.0,6.386879319362645,4.34,4.3,2.7,50.3874,1.6,Light,1,593.0000000000001,Mid-Range Segment
0.31,Premium,D,SI2,62.7,59.0,6.386879319362645,4.35,4.3,2.71,50.69055,1.595940959409594,Light,3,593.0000000000001,Budget Segment
0.31,Ideal,D,SI2,62.9,54.0,6.386879319362645,4.35,4.3,2.72,50.8776,1.5900735294117645,Light,1,593.0000000000001,Mid-Range Segment
0.31,Good,D,SI2,63.6,54.0,6.386879319362645,4.34,4.31,2.75,51.43984999999999,1.5727272727272723,Light,1,593.0000000000001,Mid-Range Segment
0.31,Premium,D,SI2,62.1,59.0,6.386879319362645,4.35,4.31,2.69,50.43346499999999,1.6096654275092936,Light,3,593.0000000000001,Budget Segment
0.31,Ideal,D,SI2,62.6,57.0,6.386879319362645,4.35,4.27,2.7,50.15115,1.596296296296296,Light,1,593.0000000000001,Mid-Range Segment
0.31,Premium,D,SI2,62.9,59.0,6.386879319362645,4.31,4.28,2.7,49.806360000000005,1.5907407407407406,Light,1,593.0000000000001,Mid-Range Segment
0.31,Good,D,SI2,63.9,57.0,6.386879319362645,4.33,4.28,2.75,50.96410000000001,1.5654545454545454,Light,1,593.0000000000001,Mid-Range Segment
0.31,Premium,I,SI1,60.7,58.0,6.386879319362645,4.42,4.38,2.67,51.690132,1.6479400749063673,Light,3,593.0000000000001,Budget Segment
0.31,Ideal,D,SI2,62.0,56.0,6.386879319362645,4.35,4.33,2.69,50.667495,1.6133828996282529,Light,1,593.0000000000001,Mid-Range Segment
0.3,Premium,H,VVS1,61.3,58.0,6.386879319362645,4.3,4.32,2.64,49.04064,1.6325757575757578,Light,3,593.0000000000001,Budget Segment
0.32,Very Good,E,VS2,61.6,58.0,6.38856140554563,4.4,4.47,2.73,53.69364,1.6245421245421248,Light,3,594.0000000000002,Budget Segment
0.33,Premium,I,VS2,61.0,61.0,6.38856140554563,4.46,4.43,2.71,53.543638,1.6402214022140222,Light,3,594.0000000000002,Budget Segment
0.33,Premium,I,VS2,60.6,58.0,6.38856140554563,4.47,4.44,2.7,53.586360000000006,1.65,Light,3,594.0000000000002,Budget Segment
0.33,Premium,I,VS2,62.0,60.0,6.38856140554563,4.46,4.41,2.75,54.08865,1.612727272727273,Light,3,594.0000000000002,Budget Segment
0.33,Ideal,I,VS2,61.5,57.0,6.38856140554563,4.49,4.42,2.74,54.377492,1.625912408759124,Light,1,594.0000000000002,Mid-Range Segment
0.33,Premium,I,VS2,62.6,58.0,6.38856140554563,4.42,4.34,2.74,52.560872,1.5985401459854014,Light,1,594.0000000000002,Mid-Range Segment
0.33,Ideal,I,VS2,62.4,56.0,6.38856140554563,4.43,4.39,2.75,53.48117499999999,1.6036363636363635,Light,1,594.0000000000002,Mid-Range Segment
0.33,Premium,I,VS2,61.1,59.0,6.38856140554563,4.44,4.4,2.7,52.747200000000014,1.6370370370370368,Light,3,594.0000000000002,Budget Segment
0.33,Ideal,H,SI1,63.0,56.0,6.38856140554563,4.42,4.41,2.78,54.188316,1.5881294964028778,Light,1,594.0000000000002,Mid-Range Segment
0.33,Premium,E,SI2,60.0,59.0,6.38856140554563,4.49,4.47,2.69,53.989107,1.6654275092936806,Light,3,594.0000000000002,Budget Segment
1.01,Very Good,J,VVS2,62.2,56.0,8.486940148245216,6.37,6.42,3.98,162.76369200000002,1.6067839195979898,Medium,0,4849.999999999996,Premium Segment
1.15,Very Good,I,SI1,62.5,60.0,8.48714627006394,6.68,6.72,4.19,188.087424,1.5990453460620522,Medium,0,4850.999999999997,Premium Segment
1.05,Very Good,E,SI2,62.3,56.0,8.48714627006394,6.47,6.54,4.05,171.37089,1.606172839506173,Medium,0,4850.999999999997,Premium Segment
1.0,Very Good,F,SI1,61.4,62.0,8.48714627006394,6.32,6.36,3.89,156.35932800000003,1.6298200514138816,Medium,2,4850.999999999997,Luxury Segment
1.0,Good,F,SI1,63.6,58.0,8.48714627006394,6.27,6.31,4.0,158.2548,1.5724999999999998,Medium,0,4850.999999999997,Premium Segment
1.0,Premium,F,SI1,59.7,60.0,8.48714627006394,6.48,6.51,3.88,163.67702400000002,1.6739690721649485,Medium,2,4850.999999999997,Luxury Segment
1.0,Very Good,F,SI1,62.8,59.0,8.48714627006394,6.32,6.36,3.98,159.97689600000004,1.592964824120603,Medium,0,4850.999999999997,Premium Segment
1.0,Good,F,SI1,63.4,61.0,8.48714627006394,6.29,6.35,4.01,160.165415,1.576059850374065,Medium,0,4850.999999999997,Premium Segment
1.02,Ideal,F,SI2,62.6,56.0,8.48714627006394,6.38,6.44,4.01,164.759672,1.598503740648379,Medium,0,4850.999999999997,Premium Segment
1.01,Ideal,H,SI1,62.7,56.0,8.48714627006394,6.41,6.44,4.03,166.360012,1.594292803970223,Medium,0,4850.999999999997,Premium Segment
1.12,Very Good,G,SI2,60.2,59.0,8.487352349405215,6.7,6.85,4.08,187.2516,1.6605392156862746,Medium,2,4851.999999999996,Luxury Segment
0.99,Very Good,F,SI2,61.2,56.0,8.487352349405215,6.4,6.45,3.93,162.2304,1.6348600508905853,Medium,0,4851.999999999996,Premium Segment
1.22,Ideal,F,SI2,62.0,57.0,8.487352349405215,6.88,6.83,4.25,199.7092,1.6129411764705883,Medium,0,4851.999999999996,Premium Segment
1.01,Very Good,F,SI2,62.7,55.0,8.487558386286548,6.32,6.4,3.99,161.38752000000005,1.593984962406015,Medium,0,4853.000000000005,Premium Segment
1.09,Very Good,F,SI2,63.2,58.0,8.487558386286548,6.54,6.49,4.12,174.871752,1.5813106796116505,Medium,0,4853.000000000005,Premium Segment
1.01,Good,E,SI1,64.3,59.0,8.487558386286548,6.34,6.31,4.07,162.821978,1.5540540540540535,Medium,0,4853.000000000005,Premium Segment
1.01,Premium,E,SI1,62.9,59.0,8.487558386286548,6.38,6.3,3.99,160.37406,1.588972431077694,Medium,0,4853.000000000005,Premium Segment
1.12,Good,I,VS2,63.8,55.0,8.487558386286548,6.63,6.57,4.21,183.383811,1.5676959619952493,Medium,0,4853.000000000005,Premium Segment
1.01,Premium,G,VS1,59.5,60.0,8.487558386286548,6.49,6.48,3.86,162.33307200000002,1.6800518134715028,Medium,2,4853.000000000005,Luxury Segment
1.01,Ideal,E,SI1,60.7,57.0,8.487558386286548,6.52,6.49,3.95,167.14346,1.6468354430379746,Medium,2,4853.000000000005,Luxury Segment
1.01,Premium,E,SI1,59.6,59.0,8.487558386286548,6.53,6.46,3.87,163.251306,1.6782945736434107,Medium,2,4853.000000000005,Luxury Segment
1.01,Premium,E,SI1,62.0,58.0,8.487558386286548,6.41,6.37,3.96,161.693532,1.6136363636363638,Medium,0,4853.000000000005,Premium Segment
1.01,Very Good,E,SI1,63.1,55.0,8.487558386286548,6.41,6.34,4.02,163.370388,1.5858208955223885,Medium,0,4853.000000000005,Premium Segment
1.13,Ideal,D,SI2,61.6,55.0,8.487764380725425,6.73,6.7,4.14,186.67674,1.6219806763285023,Medium,0,4853.999999999998,Premium Segment
0.89,Ideal,F,VS2,61.5,55.0,8.487764380725425,6.18,6.21,3.81,146.219418,1.625984251968504,Medium,0,4853.999999999998,Premium Segment
1.11,Ideal,J,VS1,61.7,57.0,8.487764380725425,6.67,6.72,4.13,185.116512,1.6210653753026636,Medium,0,4853.999999999998,Premium Segment
0.9,Ideal,E,SI1,61.1,56.0,8.487764380725425,6.21,6.23,3.8,147.01554000000002,1.636842105263158,Medium,0,4853.999999999998,Premium Segment
1.24,Premium,H,SI2,62.1,58.0,8.487764380725425,6.92,6.88,4.28,203.769088,1.6121495327102804,Medium,0,4853.999999999998,Premium Segment
1.13,Premium,I,SI1,61.5,60.0,8.487764380725425,6.72,6.68,4.12,184.945152,1.6262135922330094,Medium,2,4853.999999999998,Luxury Segment
1.01,Very Good,H,SI1,61.8,60.0,8.487970332739334,6.38,6.44,3.96,162.70531200000002,1.6186868686868687,Medium,2,4854.999999999997,Luxury Segment
1.02,Ideal,F,SI2,61.3,56.0,8.487970332739334,6.5,6.48,3.98,167.63760000000002,1.6306532663316584,Medium,0,4854.999999999997,Premium Segment
1.02,Premium,G,SI1,60.7,60.0,8.487970332739334,6.51,6.48,3.94,166.208112,1.6484771573604062,Medium,2,4854.999999999997,Luxury Segment
1.23,Premium,J,VS2,62.7,58.0,8.488176242345745,6.81,6.77,4.26,196.401762,1.5938967136150233,Medium,0,4855.999999999998,Premium Segment
1.08,Very Good,E,SI2,63.4,56.0,8.488382109562117,6.55,6.5,4.14,176.26049999999998,1.5760869565217392,Medium,0,4856.999999999997,Premium Segment
1.05,Premium,G,SI1,62.1,60.0,8.488382109562117,6.48,6.44,4.01,167.342112,1.610972568578554,Medium,0,4856.999999999997,Premium Segment
1.01,Very Good,I,VS1,59.7,58.0,8.488587934405903,6.53,6.57,3.91,167.74721100000002,1.6751918158567776,Medium,2,4857.999999999999,Luxury Segment
0.9,Very Good,E,VS2,62.7,56.0,8.488587934405903,6.13,6.21,3.87,147.320451,1.594315245478036,Medium,0,4857.999999999999,Premium Segment
1.01,Ideal,F,SI2,62.9,57.0,8.488587934405903,6.35,6.41,4.01,163.22103499999997,1.5910224438902745,Medium,0,4857.999999999999,Premium Segment
0.93,Ideal,E,SI2,60.5,54.0,8.488587934405903,6.4,6.38,3.87,158.01984000000002,1.6511627906976745,Medium,0,4857.999999999999,Premium Segment
1.24,Premium,I,VS2,61.2,58.0,8.488587934405903,6.94,6.89,4.23,202.26421800000003,1.6347517730496453,Medium,2,4857.999999999999,Luxury Segment
0.79,Ideal,F,VVS1,61.5,55.0,8.488587934405903,5.98,5.95,3.67,130.58227000000002,1.625340599455041,Medium,0,4857.999999999999,Premium Segment
1.0,Good,G,SI1,61.9,61.0,8.48879371689454,6.36,6.4,3.95,160.78080000000003,1.6151898734177217,Medium,2,4859.0,Luxury Segment
0.91,Ideal,G,VS1,62.3,55.0,8.488999457045455,6.17,6.22,3.86,148.136764,1.6049222797927465,Medium,0,4860.0,Premium Segment
0.71,Ideal,E,VVS1,61.0,57.0,8.488999457045455,5.75,5.76,3.51,116.25119999999998,1.6396011396011396,Medium,2,4860.0,Luxury Segment
1.26,Ideal,J,SI2,62.8,54.0,8.488999457045455,6.91,6.89,4.33,206.150867,1.5935334872979214,Medium,0,4860.0,Premium Segment
1.07,Very Good,G,SI1,60.5,62.0,8.48920515487607,6.6,6.69,4.02,177.49908,1.6529850746268655,Medium,2,4861.000000000004,Luxury Segment
1.07,Very Good,D,SI2,62.6,61.0,8.48920515487607,6.42,6.49,4.04,168.329832,1.5977722772277227,Medium,0,4861.000000000004,Premium Segment
1.07,Good,G,SI1,63.1,59.0,8.48920515487607,6.45,6.49,4.08,170.79084,1.5857843137254903,Medium,0,4861.000000000004,Premium Segment
1.22,Very Good,J,SI2,60.5,58.5,8.48920515487607,6.84,6.96,4.17,198.518688,1.654676258992806,Medium,2,4861.000000000004,Luxury Segment
1.0,Ideal,D,SI1,60.2,57.0,8.48920515487607,6.54,6.48,3.92,166.12646400000003,1.6607142857142856,Medium,2,4861.000000000004,Luxury Segment
1.15,Premium,G,SI2,62.5,55.0,8.48920515487607,6.72,6.68,4.19,188.087424,1.5990453460620522,Medium,0,4861.000000000004,Premium Segment
1.24,Good,G,SI2,63.7,60.0,8.48920515487607,6.77,6.7,4.3,195.0437,1.5662790697674418,Medium,0,4861.000000000004,Premium Segment
1.0,Ideal,G,SI2,62.3,56.0,8.48920515487607,6.46,6.44,3.96,164.745504,1.628787878787879,Medium,0,4861.000000000004,Premium Segment
1.0,Premium,H,VS2,59.7,58.0,8.48920515487607,6.57,6.52,3.91,167.490324,1.6739130434782608,Medium,2,4861.000000000004,Luxury Segment
1.0,Good,H,VS2,63.7,59.0,8.48920515487607,6.3,6.26,4.0,157.75199999999998,1.5699999999999998,Medium,0,4861.000000000004,Premium Segment
1.06,Ideal,F,SI1,61.3,57.0,8.489410810403786,6.56,6.51,4.01,171.24945599999998,1.6296758104738156,Medium,0,4862.000000000002,Premium Segment
1.06,Premium,F,SI1,62.4,58.0,8.489410810403786,6.56,6.51,4.07,173.811792,1.6056511056511056,Medium,0,4862.000000000002,Premium Segment
1.06,Ideal,F,SI1,61.2,55.0,8.489410810403786,6.62,6.57,4.03,175.27840200000003,1.6364764267990075,Medium,0,4862.000000000002,Premium Segment
1.06,Premium,F,SI1,61.9,58.0,8.489410810403786,6.58,6.53,4.06,174.447644,1.6145320197044335,Medium,0,4862.000000000002,Premium Segment
0.99,Very Good,G,SI1,62.8,56.0,8.489616423646003,6.34,6.36,3.99,160.886376,1.5914786967418544,Medium,0,4863.000000000003,Premium Segment
1.15,Premium,G,SI1,62.0,58.0,8.489616423646003,6.77,6.68,4.17,188.582412,1.6127098321342923,Medium,0,4863.000000000003,Premium Segment
1.31,Good,G,SI2,63.8,56.0,8.489821994620105,7.03,6.89,4.44,215.058948,1.567567567567567,Medium,0,4863.999999999995,Premium Segment
1.08,Premium,F,SI1,62.1,58.0,8.489821994620105,6.57,6.61,4.09,177.619293,1.6112469437652812,Medium,0,4863.999999999995,Premium Segment
1.0,Ideal,E,SI1,61.5,57.0,8.489821994620105,6.41,6.47,3.96,164.231892,1.626262626262626,Medium,0,4863.999999999995,Premium Segment
1.0,Very Good,E,SI1,61.9,62.0,8.489821994620105,6.34,6.4,3.94,159.86944,1.616751269035533,Medium,2,4863.999999999995,Luxury Segment
1.0,Very Good,E,SI1,62.1,57.0,8.489821994620105,6.35,6.4,3.96,160.9344,1.6098484848484849,Medium,0,4863.999999999995,Premium Segment
0.72,Ideal,E,VVS1,61.4,57.0,8.489821994620105,5.74,5.79,3.54,117.650484,1.628531073446328,Medium,0,4863.999999999995,Premium Segment
0.96,Premium,E,SI1,60.0,60.0,8.489821994620105,6.44,6.39,3.85,158.43366,1.6662337662337663,Medium,2,4863.999999999995,Luxury Segment
1.19,Premium,I,SI1,62.2,58.0,8.490027523343468,6.77,6.73,4.2,191.36082,1.607142857142857,Medium,0,4864.999999999999,Premium Segment
1.01,Good,H,SI2,63.0,61.0,8.490027523343468,6.32,6.29,3.97,157.81861600000002,1.58816120906801,Medium,0,4864.999999999999,Premium Segment
1.05,Ideal,F,SI2,62.7,54.0,8.490233009833455,6.5,6.54,4.09,173.86589999999998,1.594132029339853,Medium,0,4866.000000000003,Premium Segment
1.0,Ideal,G,SI1,62.4,56.0,8.490438454107418,6.34,6.41,3.98,161.744812,1.6017587939698492,Medium,0,4866.999999999999,Premium Segment
1.0,Very Good,D,SI2,62.6,57.0,8.490438454107418,6.37,6.4,4.0,163.072,1.59625,Medium,0,4866.999999999999,Premium Segment
1.01,Very Good,H,SI1,59.3,62.0,8.4906438561827,6.57,6.55,3.89,167.400315,1.686375321336761,Medium,2,4867.999999999996,Luxury Segment
1.1,Ideal,I,SI1,60.8,61.0,8.4906438561827,6.63,6.7,4.05,179.90505,1.645679012345679,Medium,2,4867.999999999996,Luxury Segment
1.01,Ideal,G,SI1,60.7,58.0,8.4906438561827,6.55,6.52,3.97,169.54282,1.646095717884131,Medium,2,4867.999999999996,Luxury Segment
1.16,Very Good,I,VS2,62.6,59.0,8.490849216076635,6.63,6.69,4.17,184.959099,1.5971223021582734,Medium,0,4868.999999999996,Premium Segment
1.16,Ideal,I,VS2,59.3,56.0,8.490849216076635,6.84,6.88,4.07,191.530944,1.6855036855036851,Medium,2,4868.999999999996,Luxury Segment
0.84,Very Good,D,VS1,60.1,58.0,8.490849216076635,6.12,6.15,3.69,138.88422000000003,1.6626016260162602,Medium,2,4868.999999999996,Luxury Segment
1.01,Very Good,F,SI1,60.8,59.0,8.490849216076635,6.49,6.53,3.96,167.823612,1.6439393939393938,Medium,2,4868.999999999996,Luxury Segment
1.15,Ideal,H,SI2,62.0,56.0,8.491054533806542,6.68,6.75,4.16,187.5744,1.6141826923076923,Medium,0,4869.999999999997,Premium Segment
1.23,Good,J,SI1,63.1,57.6,8.491054533806542,6.74,6.8,4.27,195.70264,1.585480093676815,Medium,0,4869.999999999997,Premium Segment
1.02,Ideal,H,SI2,62.4,55.0,8.491054533806542,6.41,6.46,4.02,166.462572,1.6007462686567169,Medium,0,4869.999999999997,Premium Segment
1.11,Very Good,H,SI1,62.0,55.0,8.491259809389733,6.61,6.68,4.12,181.917776,1.6128640776699028,Medium,0,4871.000000000002,Premium Segment
0.9,Ideal,H,VS2,60.9,54.0,8.491259809389733,6.19,6.22,3.78,145.536804,1.6415343915343916,Medium,0,4871.000000000002,Premium Segment
0.92,Ideal,E,SI2,62.3,56.0,8.491259809389733,6.21,6.25,3.88,150.5925,1.6056701030927836,Medium,0,4871.000000000002,Premium Segment
0.9,Ideal,G,SI1,61.9,57.0,8.491259809389733,6.16,6.19,3.82,145.658128,1.616492146596859,Medium,0,4871.000000000002,Premium Segment
1.09,Ideal,H,SI1,61.9,56.0,8.491259809389733,6.64,6.61,4.1,179.95064,1.6158536585365857,Medium,0,4871.000000000002,Premium Segment
1.09,Very Good,H,SI1,63.2,57.0,8.491259809389733,6.57,6.54,4.14,177.886692,1.5833333333333337,Medium,0,4871.000000000002,Premium Segment
1.09,Premium,H,SI1,61.8,58.0,8.491259809389733,6.63,6.58,4.08,177.991632,1.618872549019608,Medium,0,4871.000000000002,Premium Segment
1.09,Ideal,H,SI1,62.2,56.0,8.491259809389733,6.59,6.56,4.09,176.812336,1.607579462102689,Medium,0,4871.000000000002,Premium Segment
1.09,Ideal,H,SI1,62.4,55.0,8.491259809389733,6.68,6.59,4.14,182.247768,1.602657004830918,Medium,0,4871.000000000002,Premium Segment
0.9,Very Good,G,VS1,61.7,60.0,8.491465042843506,6.11,6.2,3.8,143.9516,1.6197368421052634,Medium,2,4872.000000000001,Luxury Segment
1.2,Premium,I,SI1,61.7,56.0,8.491465042843506,6.82,6.76,4.19,193.172408,1.620525059665871,Medium,0,4872.000000000001,Premium Segment
1.01,Ideal,I,SI1,60.0,60.0,8.491465042843506,6.53,6.57,3.93,168.60525300000003,1.6666666666666667,Medium,2,4872.000000000001,Luxury Segment
1.16,Premium,H,SI2,61.8,58.0,8.491465042843506,6.81,6.75,4.19,192.603825,1.618138424821002,Medium,0,4872.000000000001,Premium Segment
1.06,Premium,H,SI1,61.6,59.0,8.491465042843506,6.55,6.54,4.03,172.63311,1.6240694789081884,Medium,2,4872.000000000001,Luxury Segment
1.06,Premium,H,SI1,62.8,58.0,8.491465042843506,6.49,6.47,4.07,170.900521,1.5921375921375922,Medium,0,4872.000000000001,Premium Segment
1.16,Premium,I,SI1,60.0,58.0,8.491465042843506,6.82,6.78,4.08,188.65756800000003,1.6666666666666667,Medium,2,4872.000000000001,Luxury Segment
1.16,Premium,H,SI2,60.2,59.0,8.491465042843506,6.84,6.78,4.1,190.13832,1.660975609756098,Medium,2,4872.000000000001,Luxury Segment
