carat,cut,color,clarity,depth,table,price,x,y,z
1.04,Very Good,H,I1,61.6,61.0,8.07215530818825,6.45,6.47,3.98
0.7,Very Good,F,VVS1,63.3,62.0,8.07246736935477,5.67,5.57,3.56
0.7,Premium,F,VVS1,63.0,60.0,8.07246736935477,5.62,5.59,3.53
1.02,Ideal,G,SI2,62.3,56.0,8.07246736935477,6.39,6.35,3.97
1.04,Good,J,SI2,63.8,56.0,8.07246736935477,6.36,6.32,4.05
0.7,Very Good,F,VVS2,60.5,60.0,8.072779333169498,5.7,5.73,3.46
1.11,Premium,H,I1,61.0,59.0,8.072779333169498,6.61,6.67,4.05
0.7,Ideal,G,VVS2,60.8,56.0,8.072779333169498,5.75,5.79,3.51
0.7,Ideal,G,VVS2,61.0,56.0,8.072779333169498,5.74,5.77,3.51
0.9,Premium,D,SI2,62.7,59.0,8.072779333169498,6.2,6.14,3.87
0.9,Fair,D,SI2,64.7,54.0,8.072779333169498,6.1,6.04,3.93
0.9,Fair,D,SI2,64.7,59.0,8.072779333169498,6.09,5.99,3.91
0.9,Premium,D,SI2,59.0,61.0,8.072779333169498,6.32,6.28,3.72
0.72,Premium,D,VS2,60.6,57.0,8.072779333169498,5.82,5.79,3.52
0.75,Premium,E,VS2,61.8,58.0,8.073091199693154,5.83,5.85,3.61
0.75,Ideal,E,VS2,61.7,56.0,8.073091199693154,5.84,5.86,3.61
0.75,Very Good,E,VS2,62.8,55.0,8.073091199693154,5.77,5.79,3.63
0.58,Ideal,D,VVS1,60.6,57.0,8.073091199693154,5.38,5.41,3.27
0.7,Ideal,G,VS1,61.2,56.0,8.073091199693154,5.71,5.75,3.5
0.7,Ideal,G,VS1,61.4,55.0,8.073091199693154,5.71,5.76,3.53
0.7,Good,F,VVS1,59.9,62.0,8.073091199693154,5.69,5.74,3.42
0.83,Very Good,F,SI1,63.0,55.0,8.073402968986406,5.95,5.96,3.75
0.83,Ideal,D,SI2,62.1,56.0,8.073402968986406,6.0,6.04,3.74
1.01,Ideal,J,SI1,62.1,54.0,8.073402968986406,6.48,6.4,4.0
0.77,Very Good,H,VVS2,61.1,56.0,8.073714641109857,5.89,5.92,3.61
0.7,Very Good,G,VVS1,62.4,59.0,8.073714641109857,5.63,5.66,3.52
0.7,Very Good,D,VS1,60.1,60.0,8.073714641109857,5.73,5.76,3.45
0.9,Very Good,H,SI2,61.5,59.0,8.073714641109857,6.15,6.2,3.8
0.93,Very Good,J,VS2,63.3,61.0,8.073714641109857,6.19,6.14,3.9
0.8,Very Good,H,VS1,61.7,62.0,8.07402621612406,5.89,5.94,3.65
0.9,Very Good,I,VS2,62.5,57.0,8.07402621612406,6.12,6.2,3.85
0.73,Ideal,G,VS1,60.8,56.4,8.07402621612406,5.81,5.86,3.55
0.79,Ideal,D,SI1,61.1,57.0,8.07402621612406,5.94,6.0,3.65
0.8,Ideal,D,SI2,61.9,54.0,8.074337694089515,5.95,6.0,3.7
0.7,Premium,D,VVS2,61.5,60.0,8.074337694089515,5.71,5.64,3.49
0.71,Ideal,G,VVS1,62.6,56.0,8.074337694089515,5.65,5.69,3.55
0.79,Ideal,F,SI1,60.8,55.0,8.074337694089515,5.98,6.05,3.66
0.9,Premium,F,SI2,62.6,62.0,8.074337694089515,6.06,6.01,3.78
0.9,Good,F,SI2,64.3,57.0,8.074337694089515,6.16,6.06,3.93
0.9,Premium,F,SI2,61.9,62.0,8.074337694089515,6.12,6.07,3.77
0.91,Good,J,VS1,64.2,60.0,8.074337694089515,6.01,5.95,3.84
0.9,Very Good,I,SI1,63.1,54.0,8.074649075066652,6.13,6.16,3.88
0.73,Premium,F,VS1,60.7,61.0,8.074649075066652,5.79,5.75,3.5
0.73,Ideal,F,VS1,62.6,56.0,8.074649075066652,5.73,5.71,3.58
0.77,Premium,F,VS1,59.5,58.0,8.074649075066652,5.96,5.94,3.54
0.82,Premium,E,SI1,61.2,61.0,8.074649075066652,5.98,5.95,3.65
0.61,Ideal,E,VVS1,59.9,61.0,8.074960359115858,5.5,5.55,3.31
0.71,Ideal,D,VS2,62.7,57.0,8.074960359115858,5.7,5.75,3.59
0.71,Ideal,E,VS1,61.9,54.0,8.074960359115858,5.74,5.76,3.56
0.71,Ideal,E,VS1,62.3,54.0,8.074960359115858,5.69,5.73,3.56
0.76,Ideal,G,SI1,61.2,57.0,8.074960359115858,5.85,5.9,3.59
0.81,Premium,E,SI1,60.8,59.0,8.075271546297458,5.99,5.95,3.63
0.78,Ideal,D,SI1,61.1,57.0,8.07558263667172,5.95,5.97,3.64
0.7,Premium,D,VS1,62.9,59.0,8.07558263667172,5.72,5.66,3.58
0.92,Ideal,J,VS2,61.1,57.0,8.075893630298857,6.31,6.22,3.83
0.96,Premium,G,SI2,62.7,60.0,8.075893630298857,6.29,6.11,3.89
1.1,Premium,J,SI2,60.0,58.0,8.076204527239026,6.77,6.66,4.03
1.1,Ideal,I,SI2,61.7,56.0,8.076204527239026,6.65,6.6,4.09
0.71,Very Good,E,VS2,60.7,58.0,8.076515327552329,5.73,5.81,3.5
0.71,Premium,D,VS2,59.2,59.0,8.076515327552329,5.8,5.86,3.45
0.71,Ideal,D,VS2,62.5,55.0,8.076515327552329,5.71,5.74,3.58
0.71,Very Good,D,VS2,62.4,59.0,8.076515327552329,5.68,5.73,3.56
1.0,Very Good,I,SI2,62.4,63.0,8.076515327552329,6.35,6.44,3.99
0.9,Very Good,F,SI2,62.8,54.0,8.076515327552329,6.05,6.15,3.83
0.64,Ideal,F,VVS2,60.9,56.0,8.076515327552329,5.57,5.59,3.4
0.71,Ideal,E,VS2,60.3,56.0,8.076515327552329,5.8,5.84,3.51
0.77,Premium,F,VS2,62.1,59.0,8.076826031298808,5.85,5.87,3.64
0.52,Ideal,D,VVS1,62.0,57.0,8.076826031298808,5.15,5.17,3.2
0.71,Very Good,F,VS1,60.6,60.0,8.076826031298808,5.68,5.73,3.46
0.9,Good,E,SI2,62.0,63.0,8.076826031298808,6.09,6.14,3.79
0.77,Ideal,E,SI1,61.6,57.0,8.076826031298808,5.91,5.87,3.63
1.18,Very Good,E,I1,59.9,63.0,8.077136638538454,6.8,6.85,4.09
0.72,Very Good,F,VS1,63.3,57.0,8.077136638538454,5.68,5.75,3.62
0.72,Very Good,F,VS1,62.8,58.0,8.077136638538454,5.7,5.73,3.59
0.72,Very Good,F,VS1,63.3,58.0,8.077136638538454,5.66,5.71,3.6
0.72,Ideal,D,VS2,62.7,56.0,8.077136638538454,5.71,5.78,3.6
0.72,Ideal,D,VS2,62.7,56.0,8.077136638538454,5.65,5.71,3.56
0.9,Very Good,I,SI1,62.6,58.0,8.0774471493312,6.08,6.15,3.83
0.9,Very Good,I,SI1,60.5,58.0,8.0774471493312,6.22,6.27,3.78
0.75,Very Good,F,VS1,60.9,59.0,8.0774471493312,5.83,5.87,3.56
0.73,Ideal,H,VVS1,62.1,56.0,8.0774471493312,5.75,5.8,3.59
1.15,Premium,H,SI2,60.4,58.0,8.0774471493312,6.8,6.75,4.09
0.71,Very Good,D,VS2,63.1,58.0,8.078067881815437,5.67,5.7,3.59
0.71,Ideal,D,VS2,61.4,57.0,8.078067881815437,5.73,5.77,3.53
0.51,Ideal,D,VVS2,61.3,56.0,8.07837810362652,5.14,5.15,3.16
0.72,Ideal,E,VS2,61.3,57.0,8.07837810362652,5.76,5.79,3.54
0.82,Premium,I,IF,61.2,60.0,8.078688229229872,6.03,5.99,3.68
1.01,Premium,H,SI1,62.9,58.0,8.078688229229872,6.38,6.34,4.0
0.9,Very Good,J,SI1,63.6,57.0,8.078998258685154,6.07,6.1,3.87
0.68,Good,G,VVS1,61.9,55.0,8.078998258685154,5.63,5.68,3.5
0.9,Premium,G,SI2,61.3,55.0,8.079308192051961,6.18,6.12,3.77
0.74,Very Good,F,VS1,61.7,57.0,8.079308192051961,5.79,5.85,3.59
0.74,Ideal,F,VS1,62.3,56.0,8.079308192051961,5.76,5.79,3.6
0.73,Very Good,E,VS1,62.3,58.0,8.079308192051961,5.72,5.74,3.57
0.8,Premium,D,SI1,59.4,55.0,8.079308192051961,6.06,6.02,3.59
0.72,Ideal,F,VS2,61.1,56.0,8.079308192051961,5.92,5.8,3.55
0.51,Ideal,E,VVS1,61.3,56.0,8.079308192051961,5.21,5.13,3.17
0.86,Very Good,H,SI1,59.7,59.0,8.079927770758275,6.14,6.23,3.69
0.65,Ideal,D,VVS2,61.4,60.0,8.079927770758275,5.54,5.57,3.41
0.74,Premium,E,VS2,62.7,58.0,8.079927770758275,5.77,5.72,3.6
0.72,Very Good,F,VS1,62.2,57.0,8.080237416216702,5.7,5.74,3.56
0.7,Premium,D,VS1,61.6,60.0,8.080237416216702,5.63,5.6,3.46
0.7,Ideal,D,VS1,62.9,57.0,8.080237416216702,5.67,5.61,3.55
0.71,Ideal,H,VS1,61.8,55.0,8.080237416216702,5.72,5.77,3.55
0.71,Ideal,H,VS1,61.7,55.0,8.080237416216702,5.73,5.75,3.54
0.71,Ideal,H,VS1,60.8,57.0,8.080237416216702,5.74,5.79,3.51
0.71,Ideal,H,VS1,61.4,56.0,8.080237416216702,5.74,5.78,3.54
0.96,Premium,I,SI2,62.7,58.0,8.080237416216702,6.24,6.2,3.9
0.91,Good,H,SI1,63.7,60.0,8.080237416216702,6.16,6.09,3.9
0.79,Premium,E,VS2,59.4,60.0,8.080546965824498,6.08,6.05,3.6
1.03,Ideal,H,I1,61.5,57.0,8.080546965824498,6.52,6.48,4.0
0.81,Premium,F,SI1,61.0,59.0,8.080546965824498,6.01,5.99,3.66
0.75,Good,E,VS1,63.1,55.0,8.080856419640986,5.8,5.83,3.67
0.81,Ideal,E,VS2,60.4,57.0,8.080856419640986,6.02,6.06,3.65
0.9,Very Good,J,VS1,62.3,56.0,8.080856419640986,6.19,6.23,3.87
0.7,Very Good,D,VS1,62.9,60.0,8.080856419640986,5.57,5.62,3.52
0.83,Ideal,E,SI1,62.7,57.0,8.080856419640986,5.96,6.01,3.75
0.59,Very Good,D,VVS1,61.8,57.0,8.081784206935001,5.37,5.41,3.33
1.0,Good,J,SI2,62.7,58.0,8.081784206935001,6.28,6.32,3.95
0.71,Ideal,H,IF,62.2,57.0,8.081784206935001,5.7,5.74,3.56
1.05,Very Good,E,I1,62.2,61.0,8.081784206935001,6.48,6.51,4.04
0.7,Ideal,G,VVS2,59.9,58.0,8.081784206935001,5.78,5.8,3.47
0.71,Ideal,D,VS2,61.4,56.0,8.081784206935001,5.74,5.79,3.54
1.05,Ideal,H,SI2,60.6,57.0,8.081784206935001,6.59,6.55,3.98
0.7,Premium,G,VVS1,62.8,58.0,8.081784206935001,5.68,5.62,3.55
0.77,Premium,E,VS2,60.5,59.0,8.081784206935001,5.98,5.92,3.6
0.7,Very Good,G,VVS2,60.0,60.0,8.082093278178382,5.78,5.85,3.49
0.8,Very Good,H,VS2,63.1,57.0,8.082093278178382,5.87,5.92,3.72
0.73,Ideal,E,VS1,62.5,57.0,8.082093278178382,5.73,5.76,3.59
0.7,Very Good,E,VS1,61.9,61.0,8.082093278178382,5.59,5.65,3.48
0.7,Ideal,H,VVS2,62.2,55.0,8.082093278178382,5.71,5.76,3.57
0.72,Ideal,E,VS2,62.1,57.0,8.082093278178382,5.73,5.76,3.57
0.72,Ideal,D,VS2,60.9,55.0,8.082402253926244,5.77,5.89,3.55
0.95,Premium,I,SI2,62.5,58.0,8.08271113423758,6.3,6.24,3.92
0.85,Premium,G,VS2,61.0,58.0,8.08271113423758,6.11,6.08,3.72
0.89,Very Good,I,VS2,63.1,55.0,8.08301991917133,6.09,6.17,3.87
0.72,Very Good,F,VS2,61.6,58.0,8.08301991917133,5.75,5.78,3.55
0.76,Very Good,F,VS2,62.5,58.0,8.08301991917133,5.79,5.83,3.63
0.91,Very Good,G,SI2,62.0,59.0,8.08301991917133,6.19,6.22,3.85
0.7,Ideal,E,VVS2,62.8,56.0,8.08301991917133,5.68,5.6,3.54
0.71,Ideal,E,VS1,60.4,56.0,8.08301991917133,5.8,5.85,3.52
0.71,Ideal,E,VS1,62.7,57.0,8.08301991917133,5.66,5.69,3.56
0.7,Premium,D,VS1,60.6,58.0,8.083328608786376,5.73,5.75,3.48
0.7,Very Good,D,VS1,61.5,55.0,8.083328608786376,5.7,5.74,3.52
0.73,Ideal,I,VVS1,61.8,57.0,8.083328608786376,5.75,5.77,3.56
0.9,Very Good,E,SI2,63.2,61.0,8.083328608786376,6.06,5.99,3.81
0.77,Very Good,G,VS1,62.3,58.0,8.083637203141548,5.82,5.86,3.64
0.77,Very Good,D,SI1,59.9,59.0,8.08394570229562,5.9,5.95,3.55
0.79,Ideal,D,SI1,61.2,56.0,8.084254106307318,5.95,6.02,3.66
0.72,Ideal,F,SI1,60.2,57.0,8.084254106307318,5.83,5.86,3.52
0.9,Very Good,H,SI1,63.2,61.0,8.084254106307318,6.12,6.03,3.84
0.77,Very Good,G,VS1,60.9,55.0,8.084562415235304,5.9,5.96,3.61
0.81,Very Good,E,SI1,61.9,58.0,8.084562415235304,5.92,5.97,3.68
0.68,Ideal,E,VS1,61.3,55.0,8.084562415235304,5.67,5.71,3.49
0.71,Ideal,D,VS2,63.0,56.0,8.085178748074537,5.69,5.65,3.58
0.9,Good,G,SI2,64.1,56.0,8.085486772102845,6.12,6.08,3.91
0.74,Ideal,F,VS2,60.8,57.0,8.085486772102845,5.85,5.87,3.56
0.84,Ideal,D,SI2,61.8,56.0,8.085486772102845,6.04,6.06,3.74
0.9,Good,I,VS2,63.7,61.0,8.085486772102845,6.1,6.06,3.87
0.9,Premium,G,SI2,62.1,58.0,8.085486772102845,6.13,6.08,3.79
0.9,Good,I,VS2,63.8,55.0,8.085486772102845,6.16,6.07,3.9
0.9,Good,G,SI2,63.8,59.0,8.085486772102845,6.05,6.02,3.85
0.9,Very Good,G,SI2,63.4,59.0,8.085486772102845,6.08,6.04,3.84
0.9,Good,G,SI2,63.8,56.0,8.085486772102845,6.16,6.13,3.92
0.9,Premium,G,SI2,61.1,58.0,8.085486772102845,6.22,6.18,3.79
0.31,Ideal,G,VS2,62.2,54.0,6.333279628139691,4.38,4.4,2.73
0.31,Ideal,G,VS2,62.2,54.0,6.333279628139691,4.34,4.38,2.71
0.31,Ideal,G,VS2,60.8,56.0,6.333279628139691,4.38,4.4,2.67
0.31,Ideal,G,VS2,61.1,57.0,6.333279628139691,4.37,4.4,2.68
0.31,Ideal,G,VS2,62.2,53.0,6.333279628139691,4.37,4.38,2.72
0.31,Ideal,H,VS1,62.0,53.0,6.333279628139691,4.34,4.37,2.7
0.31,Ideal,H,VS1,61.3,55.0,6.333279628139691,4.36,4.38,2.68
0.39,Very Good,H,SI2,62.4,59.0,6.333279628139691,4.58,4.65,2.88
0.29,Very Good,F,VVS1,61.5,56.0,6.335054251498059,4.26,4.3,2.63
0.35,Ideal,G,VS2,61.6,54.0,6.335054251498059,4.55,4.58,2.81
0.31,Ideal,G,SI1,61.6,55.0,6.335054251498059,4.34,4.37,2.68
0.25,Fair,D,VS1,61.2,55.0,6.335054251498059,4.09,4.11,2.51
0.32,Very Good,G,VS2,60.9,58.0,6.336825731146441,4.42,4.45,2.7
0.32,Ideal,G,VS2,61.8,55.0,6.336825731146441,4.4,4.43,2.73
0.33,Ideal,H,SI1,61.7,55.0,6.336825731146441,4.43,4.46,2.74
0.33,Ideal,H,SI1,60.6,56.0,6.336825731146441,4.46,4.49,2.72
0.3,Ideal,E,SI1,61.9,57.0,6.336825731146441,4.29,4.32,2.66
0.3,Ideal,E,SI1,62.3,57.0,6.336825731146441,4.28,4.32,2.68
0.32,Good,E,SI1,62.5,61.0,6.336825731146441,4.32,4.35,2.71
0.26,Good,D,VVS2,63.6,56.0,6.336825731146441,4.06,4.09,2.59
0.26,Ideal,E,VVS2,62.5,55.0,6.336825731146441,4.07,4.09,2.55
0.26,Very Good,E,VVS2,58.9,61.0,6.336825731146441,4.16,4.19,2.46
0.26,Very Good,E,VVS2,60.8,61.0,6.336825731146441,4.12,4.13,2.51
0.26,Very Good,E,VVS2,61.7,61.0,6.336825731146441,4.08,4.12,2.53
0.26,Good,F,VVS1,63.3,57.0,6.336825731146441,4.05,4.07,2.57
0.36,Ideal,G,SI2,61.8,56.0,6.338594078203183,4.58,4.61,2.84
0.34,Ideal,E,SI1,61.9,55.0,6.338594078203183,4.51,4.53,2.8
0.34,Ideal,E,SI1,62.6,55.0,6.338594078203183,4.46,4.49,2.8
0.31,Ideal,D,SI1,61.3,56.0,6.338594078203183,4.36,4.41,2.69
0.31,Ideal,D,SI1,61.7,55.0,6.338594078203183,4.37,4.41,2.71
0.9,Good,G,SI2,64.1,63.0,8.085486772102845,6.02,5.99,3.85
0.9,Premium,I,VS2,62.8,61.0,8.085486772102845,6.12,6.02,3.81
0.91,Ideal,F,SI2,61.1,55.0,8.085486772102845,6.24,6.19,3.8
0.7,Very Good,F,VVS2,62.5,58.0,8.085794701281568,5.63,5.67,3.53
0.7,Very Good,D,VS1,62.8,59.0,8.085794701281568,5.63,5.68,3.55
0.7,Ideal,G,VVS1,62.6,57.0,8.085794701281568,5.65,5.7,3.55
0.71,Ideal,E,VS2,62.0,55.0,8.085794701281568,5.7,5.75,3.55
0.71,Ideal,E,VS2,62.5,55.0,8.085794701281568,5.67,5.73,3.56
0.52,Ideal,D,VVS1,62.0,57.0,8.085794701281568,5.17,5.15,3.2
0.76,Ideal,D,VS2,63.0,56.0,8.0861025356691,5.83,5.79,3.66
0.61,Ideal,F,VVS2,61.5,55.0,8.0861025356691,5.47,5.53,3.38
0.61,Ideal,F,VVS2,61.4,56.0,8.0861025356691,5.44,5.49,3.36
0.61,Ideal,F,VVS2,61.1,57.0,8.0861025356691,5.47,5.49,3.34
0.65,Ideal,G,VVS1,61.9,56.0,8.0861025356691,5.56,5.59,3.45
0.7,Ideal,E,VS1,62.1,55.0,8.0861025356691,5.72,5.77,3.57
0.83,Very Good,H,VS2,61.7,59.0,8.086410275323782,5.95,6.02,3.69
0.76,Ideal,E,VS2,61.5,56.0,8.086410275323782,5.89,5.92,3.63
0.76,Good,E,VS2,63.2,56.0,8.086410275323782,5.82,5.86,3.69
0.76,Ideal,H,VVS2,61.0,56.0,8.086410275323782,5.85,5.91,3.59
0.73,Ideal,F,SI1,61.7,55.0,8.086410275323782,5.79,5.82,3.58
0.81,Good,G,VS2,62.9,58.0,8.086717920303906,5.88,5.94,3.72
0.9,Good,H,SI2,63.6,60.0,8.086717920303906,6.06,6.11,3.87
0.9,Very Good,H,SI2,59.6,59.0,8.086717920303906,6.38,6.24,3.76
0.9,Very Good,H,SI2,62.4,58.0,8.086717920303906,6.11,6.16,3.83
0.72,Premium,F,VVS2,61.1,58.0,8.086717920303906,5.78,5.84,3.55
0.83,Good,E,SI1,63.7,59.0,8.086717920303906,5.95,5.89,3.77
0.9,Good,G,SI1,64.2,58.0,8.086717920303906,6.04,6.01,3.87
0.93,Premium,J,VS2,62.3,60.0,8.086717920303906,6.3,6.23,3.9
0.73,Premium,D,VS2,59.8,58.0,8.086717920303906,5.89,5.85,3.51
0.9,Very Good,I,SI1,63.3,59.0,8.087025470667701,6.14,6.05,3.86
0.71,Ideal,G,VS1,61.0,56.0,8.087025470667701,5.77,5.8,3.53
0.8,Ideal,E,SI2,60.9,57.0,8.087025470667701,6.0,6.03,3.66
0.82,Ideal,F,SI1,62.6,56.0,8.087025470667701,5.95,5.99,3.74
0.9,Ideal,I,SI1,62.3,56.0,8.087025470667701,6.18,6.12,3.83
0.9,Ideal,I,SI1,60.8,57.0,8.087025470667701,6.25,6.22,3.79
0.9,Premium,I,SI1,61.8,58.0,8.087025470667701,6.21,6.19,3.83
0.77,Ideal,D,SI1,60.8,57.0,8.087025470667701,5.94,5.9,3.6
0.71,Ideal,D,SI1,62.0,55.0,8.087332926473351,5.71,5.76,3.56
0.7,Very Good,F,VVS1,63.3,56.0,8.087332926473351,5.7,5.64,3.59
0.7,Ideal,G,VS2,61.9,56.0,8.087640287778983,5.68,5.7,3.52
0.7,Ideal,G,VS2,61.5,57.0,8.087640287778983,5.7,5.74,3.52
0.7,Ideal,G,VS2,61.6,57.0,8.087640287778983,5.7,5.73,3.53
0.77,Ideal,G,SI1,61.5,56.0,8.087640287778983,5.89,5.92,3.63
0.9,Good,G,SI2,61.8,56.0,8.087640287778983,6.11,6.16,3.79
0.78,Good,D,SI1,60.1,61.0,8.087640287778983,5.92,5.89,3.55
0.83,Ideal,F,SI1,62.1,55.0,8.08794755464267,6.0,6.05,3.74
0.71,Ideal,G,VVS1,62.8,56.0,8.08794755464267,5.71,5.76,3.6
0.74,Ideal,H,VS1,61.0,55.0,8.08794755464267,5.86,5.88,3.58
0.74,Ideal,H,VS1,62.1,55.0,8.08794755464267,5.82,5.84,3.62
0.9,Very Good,H,SI2,64.1,59.0,8.08825472712243,5.97,6.07,3.86
0.9,Ideal,J,VS2,62.5,57.0,8.08825472712243,6.16,6.26,3.88
0.73,Ideal,D,VS2,61.9,56.0,8.08825472712243,5.76,5.81,3.58
0.9,Very Good,G,SI2,62.2,60.0,8.088561805276234,6.09,6.2,3.82
0.91,Ideal,J,VS2,62.1,56.0,8.088561805276234,6.18,6.22,3.85
0.79,Ideal,E,SI1,61.9,55.0,8.088561805276234,5.97,5.89,3.67
0.76,Ideal,F,VS2,61.0,55.0,8.08886878916199,5.89,5.92,3.6
0.81,Ideal,H,VS1,61.8,58.0,8.08886878916199,5.97,6.04,3.71
0.72,Ideal,H,IF,61.4,56.0,8.08886878916199,5.76,5.8,3.55
0.91,Very Good,J,VS2,61.0,58.0,8.089175678837561,6.22,6.3,3.82
0.78,Very Good,D,SI1,62.5,58.0,8.089175678837561,5.86,5.89,3.67
0.93,Fair,I,VS2,64.7,58.0,8.089175678837561,6.09,6.06,3.93
0.78,Ideal,F,VS2,61.3,57.0,8.089482474360754,5.91,5.93,3.63
0.75,Very Good,E,SI1,59.2,59.0,8.089789175789319,5.93,5.97,3.52
0.77,Premium,E,VS1,60.8,56.0,8.089789175789319,5.95,5.9,3.6
0.7,Very Good,F,VVS1,63.0,60.0,8.09009578318096,5.59,5.62,3.53
0.76,Very Good,E,SI1,60.4,58.0,8.09009578318096,5.91,5.97,3.59
0.7,Ideal,F,VS1,61.5,55.0,8.09009578318096,5.73,5.75,3.53
1.04,Good,H,I1,63.9,58.0,8.09009578318096,6.42,6.35,4.08
1.04,Premium,H,I1,61.6,61.0,8.09009578318096,6.47,6.45,3.98
0.9,Very Good,D,SI2,59.0,61.0,8.09040229659332,6.28,6.32,3.72
0.71,Ideal,D,SI1,60.9,57.0,8.09040229659332,5.75,5.79,3.51
0.91,Premium,G,SI1,62.5,56.0,8.09040229659332,6.3,6.18,3.9
0.75,Ideal,E,VS2,62.4,57.0,8.090708716083997,5.76,5.81,3.61
1.11,Premium,H,I1,61.0,59.0,8.090708716083997,6.67,6.61,4.05
0.72,Very Good,F,VS1,63.4,57.0,8.09101504171053,5.68,5.7,3.61
0.88,Ideal,I,SI1,63.2,56.0,8.09101504171053,6.04,6.09,3.83
0.88,Ideal,I,SI1,62.4,55.0,8.09101504171053,6.12,6.16,3.83
0.72,Ideal,F,VS1,61.1,56.0,8.09132127353041,5.76,5.79,3.53
0.7,Premium,E,VVS1,61.7,59.0,8.09132127353041,5.67,5.71,3.51
0.7,Very Good,F,VS1,62.8,56.0,8.09132127353041,5.64,5.66,3.55
1.0,Good,F,SI2,63.6,62.0,8.09132127353041,6.25,6.2,3.96
0.7,Ideal,F,VS1,60.7,58.0,8.09132127353041,5.72,5.75,3.48
0.84,Ideal,D,SI1,61.5,54.0,8.09132127353041,6.07,6.13,3.75
1.0,Very Good,I,VS2,63.2,58.0,8.09132127353041,6.43,6.32,4.03
1.0,Good,J,VVS2,63.7,57.0,8.09132127353041,6.34,6.31,4.03
0.93,Ideal,F,SI2,62.0,57.0,8.09162741160107,6.31,6.28,3.9
0.81,Premium,H,VVS2,62.8,58.0,8.09162741160107,5.92,5.89,3.71
0.81,Premium,D,SI1,62.4,59.0,8.09162741160107,5.96,5.89,3.7
1.12,Premium,J,SI2,60.7,61.0,8.09162741160107,6.71,6.64,4.05
0.81,Premium,G,VS1,62.3,56.0,8.09162741160107,5.95,5.89,3.69
0.9,Good,F,SI2,64.3,57.0,8.091933455979893,6.06,6.16,3.93
0.9,Good,F,SI2,63.1,57.0,8.091933455979893,6.11,6.18,3.88
0.9,Good,F,SI2,63.2,57.0,8.091933455979893,6.09,6.15,3.87
0.9,Good,F,SI2,61.9,62.0,8.091933455979893,6.07,6.12,3.77
0.91,Ideal,J,VS1,60.7,57.0,8.091933455979893,6.23,6.26,3.79
0.7,Good,D,VVS2,63.3,54.0,8.091933455979893,5.6,5.64,3.56
0.78,Very Good,F,SI1,62.4,55.0,8.091933455979893,5.85,5.89,3.66
0.8,Very Good,F,SI1,61.6,56.0,8.091933455979893,5.96,6.0,3.68
0.78,Ideal,I,VVS2,62.4,56.0,8.091933455979893,5.87,5.9,3.67
0.78,Ideal,G,SI1,62.2,55.0,8.091933455979893,5.87,5.9,3.66
0.7,Ideal,E,VS2,62.6,55.0,8.092239406724211,5.66,5.68,3.55
0.96,Premium,J,SI1,60.3,59.0,8.0925452638913,6.4,6.36,3.85
0.7,Very Good,F,VVS1,59.3,62.0,8.092851027538384,5.74,5.77,3.41
0.72,Very Good,E,VS2,59.8,57.0,8.092851027538384,5.84,5.89,3.51
0.75,Very Good,F,VS1,62.3,57.0,8.092851027538384,5.83,5.88,3.65
0.81,Premium,E,SI1,60.8,59.0,8.092851027538384,5.95,5.99,3.63
0.56,Ideal,D,VVS1,61.8,56.0,8.092851027538384,5.28,5.31,3.27
0.73,Ideal,G,VS1,61.5,56.0,8.092851027538384,5.8,5.77,3.56
0.73,Ideal,E,VS2,62.2,56.0,8.092851027538384,5.78,5.76,3.59
0.79,Ideal,D,SI1,61.3,54.0,8.092851027538384,6.01,5.96,3.67
0.9,Very Good,I,SI1,61.4,55.0,8.093156697722637,6.19,6.28,3.83
1.1,Premium,I,SI2,59.3,62.0,8.093156697722637,6.75,6.7,3.99
0.67,Ideal,G,IF,61.6,55.0,8.093156697722637,5.61,5.65,3.47
0.71,Ideal,E,VS1,59.7,57.0,8.09346227450118,5.84,5.86,3.49
0.8,Very Good,H,VS1,60.9,57.0,8.09376775793108,5.98,6.02,3.65
0.73,Ideal,G,VS1,60.2,56.0,8.09376775793108,5.86,5.9,3.54
0.8,Good,E,VS2,63.4,56.0,8.09376775793108,5.88,5.92,3.74
0.8,Good,E,VS2,64.5,56.0,8.09376775793108,5.8,5.86,3.76
0.9,Very Good,I,SI1,61.7,58.0,8.094073148069352,6.17,6.21,3.82
0.72,Ideal,H,VS1,60.7,55.0,8.094073148069352,5.83,5.85,3.54
0.72,Ideal,H,VS1,61.5,55.0,8.094073148069352,5.77,5.85,3.56
0.72,Ideal,H,VS1,61.6,56.0,8.094073148069352,5.76,5.79,3.55
0.7,Very Good,F,VVS2,61.6,63.0,8.09437844497296,5.65,5.69,3.49
0.95,Ideal,J,SI1,63.0,56.0,8.09437844497296,6.32,6.26,3.96
0.73,Ideal,E,VS2,61.9,55.0,8.09437844497296,5.76,5.8,3.57
0.72,Ideal,D,VS2,60.5,57.0,8.09437844497296,5.81,5.83,3.52
0.72,Ideal,E,VS1,62.6,55.0,8.09437844497296,5.7,5.73,3.58
1.01,Very Good,G,SI2,63.2,58.0,8.09437844497296,6.42,6.35,4.04
0.7,Very Good,G,VVS1,62.8,56.0,8.094683648698815,5.63,5.67,3.55
0.83,Very Good,H,VS2,59.4,59.0,8.094683648698815,6.08,6.11,3.62
1.0,Very Good,I,SI2,60.8,63.0,8.094683648698815,6.41,6.34,3.88
